County_FIPS,total_pop,pct_male,pct_female,pct_old,pct_latino,pct_white,pct_black
34029,581413,48.0,52.0,25.3,8.6,85.4,2.9
34031,505403,48.6,51.4,15.6,38.4,43.9,11.1
34033,65501,48.6,51.4,19.8,7.5,76.0,13.8
34035,328704,48.8,51.2,16.7,13.7,60.3,8.7
34037,146888,49.6,50.4,17.3,6.9,88.1,1.9
34039,545236,48.6,51.4,15.6,28.8,43.2,20.4
34041,107624,48.7,51.3,18.7,7.7,84.3,4.0
35001,671429,49.0,51.0,16.6,48.5,40.8,2.5
35003,3651,53.6,46.4,33.6,20.1,75.7,0.6
35005,65850,49.5,50.5,17.4,53.5,42.4,1.6
35006,27392,50.5,49.5,17.0,37.3,21.2,0.8
35007,13264,50.9,49.1,26.1,48.2,48.6,0.4
35009,50173,51.4,48.6,13.7,39.5,50.6,5.8
35011,1967,45.2,54.8,23.7,39.1,56.8,0.0
35013,212942,49.1,50.9,16.1,66.3,29.4,1.5
35015,54834,50.6,49.4,18.0,45.3,50.6,1.4
35017,29303,49.8,50.2,27.1,48.9,48.0,0.2
35019,4594,59.4,40.6,21.0,76.0,18.7,2.4
35021,655,44.9,55.1,32.5,36.9,62.7,0.0
35023,4734,49.8,50.2,21.1,56.6,42.1,0.3
35025,66876,51.2,48.8,13.2,53.5,40.6,3.1
35027,20162,49.9,50.1,29.8,30.8,64.6,0.5
35028,17974,50.7,49.3,19.9,15.7,74.7,0.5
35029,24947,49.5,50.5,23.4,63.3,33.9,1.0
35031,73082,48.7,51.3,12.6,13.8,10.1,0.6
35033,4722,50.4,49.6,27.9,84.3,15.2,0.1
35035,65415,51.1,48.9,19.1,35.5,51.7,3.6
35037,8822,48.2,51.8,27.9,43.5,54.4,0.5
35039,40155,49.2,50.8,18.9,71.4,13.1,0.4
35041,20065,50.7,49.3,14.3,39.9,54.6,2.3
35043,135191,49.0,51.0,17.3,36.4,46.1,2.0
35045,127358,49.6,50.4,14.6,19.4,41.3,0.5
35047,28899,49.2,50.8,20.8,76.9,19.4,1.3
35049,146361,48.7,51.3,22.3,51.0,43.4,0.6
35051,11774,48.6,51.4,40.5,28.8,67.3,0.2
35053,17608,52.4,47.6,20.4,49.0,36.7,0.9
35055,32956,48.9,51.1,23.9,56.1,36.0,0.5
35057,16037,51.4,48.6,20.0,40.2,54.5,1.3
35059,4413,56.1,43.9,22.3,40.4,55.0,2.5
35061,76480,50.3,49.7,18.0,58.9,35.2,1.1
36001,306124,48.4,51.6,18.2,5.3,74.8,11.9
36003,48387,50.6,49.4,19.5,1.5,94.9,1.3
36005,1413566,47.0,53.0,13.5,54.3,10.5,29.8
36007,198797,49.1,50.9,20.7,3.6,85.4,4.5
36009,79397,49.6,50.4,20.2,1.8,91.4,1.4
36011,79481,51.1,48.9,20.2,2.6,91.0,3.9
36013,133556,49.5,50.5,21.2,6.6,88.6,2.3
36015,88681,49.8,50.2,19.9,2.8,86.9,5.6
36017,49868,49.8,50.2,21.2,2.0,95.2,0.7
36019,81829,51.4,48.6,17.6,2.6,90.6,4.0
36021,62525,50.4,49.6,23.9,4.2,87.7,3.9
36023,49231,48.6,51.4,17.7,2.5,92.9,1.5
36025,47223,50.2,49.8,25.6,3.4,92.8,1.8
36027,297388,49.7,50.3,17.9,11.0,73.5,9.2
36029,920694,48.3,51.7,19.6,4.8,77.0,12.9
36031,39072,52.2,47.8,23.9,2.8,92.5,2.8
36033,51508,55.0,45.0,18.8,3.2,82.0,5.6
36035,54870,49.8,50.2,20.8,2.6,93.5,1.5
36037,59702,50.0,50.0,19.4,2.9,91.1,2.6
36039,48618,52.0,48.0,22.6,5.2,86.5,5.7
36041,4783,52.0,48.0,29.9,1.2,96.1,0.4
36043,64329,49.3,50.7,21.5,1.9,95.1,0.9
36045,118885,51.7,48.3,14.2,6.6,83.5,4.9
36047,2570801,47.3,52.7,14.7,19.7,35.7,31.6
36049,27164,50.5,49.5,19.3,1.6,96.2,1.0
36051,64867,50.1,49.9,18.2,3.1,91.5,2.3
36053,72731,49.2,50.8,18.8,1.9,93.7,1.8
36055,748076,48.3,51.7,18.1,7.7,72.0,14.5
36057,49951,49.2,50.8,20.5,12.0,84.1,1.5
36059,1350601,48.4,51.6,19.3,15.4,63.7,10.8
36061,1618398,47.1,52.9,17.1,25.7,47.4,12.8
36063,214973,48.6,51.4,20.3,2.4,86.8,7.1
36065,233944,49.8,50.2,20.8,5.0,83.8,5.6
36067,467846,48.2,51.8,18.0,4.3,78.4,10.7
36069,108975,49.0,51.0,20.9,3.9,91.1,2.1
36071,374518,50.0,50.0,14.9,18.8,67.1,9.3
36073,42492,49.2,50.8,18.7,4.3,87.0,5.7
36075,121659,49.9,50.1,16.8,2.2,94.7,0.8
36077,61778,48.4,51.6,21.3,3.3,92.1,1.7
36079,99697,49.8,50.2,17.0,12.3,81.7,1.9
36081,2280602,48.5,51.5,16.3,27.8,26.5,17.5
36083,159600,49.3,50.7,18.1,4.2,84.9,5.0
36085,471522,48.4,51.6,17.2,17.7,63.2,9.6
36087,318186,49.1,50.9,17.3,16.4,64.2,11.4
36089,112015,50.8,49.2,18.4,2.1,92.4,2.1
36091,222512,49.3,50.7,18.5,2.7,92.1,1.5
36093,155178,48.5,51.5,18.7,6.2,75.9,9.4
36095,32153,49.6,50.4,21.8,2.9,93.7,1.5
36097,18458,50.1,49.9,22.4,1.6,95.7,0.7
36099,35232,52.4,47.6,20.5,3.0,90.0,4.6
36101,98917,49.5,50.5,20.5,1.5,94.1,1.7
36103,1500373,49.2,50.8,17.7,17.4,70.3,7.1
36105,76892,51.2,48.8,19.9,14.3,73.9,7.8
36107,50464,49.3,50.7,20.9,1.5,95.6,0.8
36109,103179,49.3,50.7,14.6,4.6,78.7,3.9
36111,181598,49.8,50.2,20.5,9.3,80.8,5.1
36113,65388,48.7,51.3,22.9,2.0,94.7,1.1
36115,62910,51.7,48.3,20.1,2.4,93.0,2.7
36117,92887,49.4,50.6,19.6,3.9,90.6,3.2
36119,962319,48.2,51.8,18.4,22.8,56.1,13.3
36121,41679,54.1,45.9,18.4,3.1,90.0,5.5
36123,25281,48.8,51.2,21.5,1.9,95.6,0.9
37001,153713,47.6,52.4,18.6,11.6,66.5,17.9
37003,37175,50.8,49.2,20.4,4.3,87.5,6.3
37005,10974,49.9,50.1,26.3,9.2,87.6,1.0
37007,26309,52.0,48.0,18.9,3.3,45.6,48.6
37009,27173,49.3,50.7,26.7,5.0,92.9,0.6
37011,17739,54.7,45.3,22.4,4.6,84.6,4.3
37013,47587,47.9,52.1,25.2,7.1,66.2,25.4
37015,20677,50.0,50.0,22.0,1.5,34.9,62.1
37017,34915,47.8,52.2,21.1,7.4,54.3,34.7
37019,112907,48.7,51.3,30.0,4.9,81.1,10.6
37021,244599,48.1,51.9,20.9,6.2,84.1,6.2
37023,90164,50.0,50.0,21.0,5.6,82.3,6.3
37025,184855,48.8,51.2,15.0,9.7,70.3,15.9
37027,82140,49.1,50.9,21.5,4.8,88.3,4.8
37029,10127,50.1,49.9,16.8,2.4,80.0,13.7
37031,67851,49.1,50.9,25.2,3.9,86.7,5.8
37033,23357,50.6,49.4,22.5,3.4,61.2,33.3
37035,154457,49.0,51.0,18.8,8.6,77.4,8.4
37037,66050,49.0,51.0,25.7,12.8,71.2,12.6
37039,27156,48.9,51.1,31.3,2.7,92.0,1.7
37041,14703,48.2,51.8,25.9,3.2,60.7,32.8
37043,10616,48.9,51.1,32.6,2.8,95.7,0.6
37045,97464,48.0,52.0,19.9,3.0,73.9,20.6
37047,57512,49.3,50.7,20.1,4.7,60.2,30.2
37049,104574,50.4,49.6,19.6,6.7,66.7,20.9
37051,324002,48.7,51.3,12.6,10.4,46.1,35.3
37053,24212,50.1,49.9,17.6,3.3,87.9,6.2
37055,34530,49.7,50.3,22.3,6.7,88.0,2.9
37057,163545,49.0,51.0,19.1,6.5,81.6,9.2
37059,41411,48.9,51.1,21.8,6.3,85.0,6.7
37061,59455,49.4,50.6,18.0,21.1,52.3,25.4
37063,282422,48.0,52.0,13.3,13.4,42.1,37.2
37065,55779,46.6,53.4,19.3,3.9,37.2,56.8
37067,358130,47.5,52.5,16.9,12.3,58.2,25.8
37069,61723,49.7,50.3,17.5,7.9,63.5,25.6
37071,208379,48.5,51.5,17.9,6.1,74.9,15.0
37073,11877,49.8,50.2,19.9,1.7,62.6,33.5
37075,8743,49.0,51.0,24.3,2.7,88.6,0.3
37077,57955,51.0,49.0,18.1,7.3,58.7,30.8
37079,21353,53.6,46.4,16.9,14.6,47.4,35.8
37081,500899,47.6,52.4,16.4,7.4,53.0,32.6
37083,53803,47.9,52.1,21.2,2.4,39.3,51.4
37085,121789,49.2,50.8,13.1,11.4,63.4,20.4
37087,59012,48.5,51.5,26.9,3.5,93.5,1.0
37089,108642,48.4,51.6,28.1,9.8,84.0,3.0
37091,24460,50.0,50.0,20.0,3.2,33.8,58.5
37093,50034,48.9,51.1,10.0,12.4,41.0,32.3
37095,5757,55.5,44.5,21.1,5.3,57.5,36.7
37097,162999,49.2,50.8,16.9,7.1,77.1,12.1
37099,40598,49.5,50.5,20.8,5.1,81.3,2.1
37101,175343,49.2,50.8,14.6,13.1,69.4,14.8
37103,10184,48.3,51.7,24.1,4.1,61.8,30.9
37105,59096,48.9,51.1,17.4,19.1,58.6,19.3
37107,59095,47.6,52.4,20.5,7.0,50.8,39.5
37109,79041,49.5,50.5,18.4,7.0,85.5,5.1
37111,44982,50.7,49.3,21.6,5.5,88.5,3.8
37113,33840,48.8,51.2,30.6,6.5,90.0,0.5
37115,20951,49.5,50.5,23.8,2.4,94.3,1.5
37117,23947,47.1,52.9,23.3,3.4,52.1,43.3
37119,968500,48.2,51.8,12.0,12.4,49.6,30.4
37121,15380,49.0,51.0,27.7,4.4,93.6,0.8
37123,27626,48.8,51.2,20.9,14.7,63.7,17.5
37125,90579,47.9,52.1,27.6,6.1,77.4,12.3
37127,95174,48.2,51.8,19.4,6.4,52.8,37.6
37129,209586,48.3,51.7,18.2,5.3,76.8,14.3
37131,21310,48.6,51.4,25.3,1.7,38.7,56.3
37133,182921,54.0,46.0,9.8,11.2,67.8,15.3
37135,137275,47.7,52.3,13.2,8.2,70.1,11.4
37137,13062,51.6,48.4,28.6,3.3,74.3,19.0
37139,40233,48.7,51.3,18.0,4.4,54.9,37.2
37141,54218,50.2,49.8,20.0,6.3,74.1,17.3
37143,13507,48.0,52.0,28.0,2.2,71.4,24.6
37145,39303,48.7,51.3,19.4,4.2,66.5,27.4
37147,172438,47.2,52.8,13.2,5.7,56.5,33.9
37149,20352,48.3,51.7,31.1,5.6,88.3,5.2
37151,142276,49.4,50.6,19.0,10.8,80.7,5.4
37153,46317,49.0,51.0,19.1,6.1,58.2,30.0
37155,134913,48.5,51.5,15.5,8.1,26.7,24.0
37157,92602,48.2,51.8,21.3,5.7,73.2,18.2
37159,138246,49.4,50.6,19.1,7.9,73.3,16.0
37161,67181,48.4,51.6,22.3,3.8,84.0,9.8
37163,63842,49.2,50.8,18.5,17.5,52.7,25.7
37165,36034,49.0,51.0,19.6,2.6,45.0,38.5
37167,60553,50.1,49.9,20.9,3.8,82.0,10.6
37169,46858,48.8,51.2,21.7,2.8,91.6,3.9
37171,73391,48.9,51.1,22.0,10.0,84.6,3.6
37173,14070,48.6,51.4,21.1,1.6,64.5,2.7
37175,32943,48.1,51.9,31.5,3.0,89.0,3.6
37177,4219,54.8,45.2,20.1,9.6,57.0,28.1
37179,209387,49.4,50.6,13.5,10.7,73.9,11.6
37181,44998,46.7,53.3,18.8,6.9,41.5,49.7
37183,952513,48.7,51.3,11.9,9.9,61.4,20.4
37185,20628,51.0,49.0,24.7,3.7,38.1,50.2
37187,12837,45.6,54.4,23.6,4.3,45.2,50.1
37189,51903,49.8,50.2,16.0,3.4,92.2,1.1
37191,124093,49.1,50.9,16.8,10.5,54.9,31.0
37193,69093,49.3,50.7,22.3,5.6,88.6,4.3
37195,81499,47.5,52.5,19.2,9.8,48.8,38.4
37197,38101,49.1,50.9,21.2,10.2,85.4,3.3
37199,17662,48.6,51.4,26.5,4.7,93.2,1.1
38001,2339,50.5,49.5,31.6,1.3,94.2,0.3
38003,11096,49.5,50.5,23.5,1.4,94.5,0.6
38005,6764,51.2,48.8,16.0,1.8,42.4,0.0
38007,855,56.6,43.4,23.0,0.1,95.8,0.5
38009,6579,52.0,48.0,26.0,1.6,93.3,0.7
38011,3192,48.9,51.1,25.2,3.8,94.5,0.1
38013,2145,52.5,47.5,21.9,4.9,92.4,0.5
38015,86111,49.4,50.6,17.1,1.6,91.5,0.7
38017,158041,50.5,49.5,13.1,2.2,89.5,2.8
38019,3922,50.2,49.8,29.2,0.0,96.5,0.1
38021,5234,50.3,49.7,25.0,2.6,94.5,1.4
38023,2239,51.9,48.1,30.5,0.0,97.4,0.4
38025,3965,53.3,46.7,21.8,3.5,83.0,0.2
38027,2379,49.6,50.4,26.2,3.5,91.4,0.0
38029,3491,51.4,48.6,30.7,0.2,99.1,0.0
38031,3364,49.6,50.4,26.0,1.8,96.9,0.1
38033,1812,47.8,52.2,23.6,0.6,97.4,0.0
38035,68144,51.5,48.5,13.5,3.4,87.0,2.5
38037,2363,49.8,50.2,32.5,0.3,96.4,0.3
38039,2348,49.1,50.9,34.7,0.2,98.7,0.6
38041,2575,47.1,52.9,29.2,1.4,94.6,0.7
38043,2434,51.3,48.7,25.2,4.6,95.0,0.0
38045,4127,52.2,47.8,28.8,0.6,98.0,0.0
38047,1955,48.0,52.0,32.4,1.4,97.0,0.4
38049,5711,52.5,47.5,23.3,2.2,95.6,0.1
38051,2788,48.2,51.8,36.3,0.3,96.3,0.1
38053,8333,52.7,47.3,13.3,4.4,76.4,0.2
38055,9299,50.7,49.3,26.5,1.8,89.9,0.0
38057,8532,51.7,48.3,20.2,1.9,94.3,0.4
38059,28428,50.4,49.6,18.6,2.0,91.9,0.6
38061,8743,55.1,44.9,15.4,5.0,64.5,0.3
38063,3078,51.8,48.2,31.6,1.5,95.3,1.2
38065,1832,50.4,49.6,25.0,2.5,92.8,0.2
38067,7266,51.0,49.0,25.6,2.9,93.2,0.1
38069,4402,50.9,49.1,30.0,1.4,93.8,0.2
38071,11522,51.3,48.7,21.6,1.9,86.1,0.8
38073,5452,51.3,48.7,24.0,1.5,96.1,0.5
38075,2546,51.0,49.0,21.4,0.2,97.3,0.2
38077,16307,51.8,48.2,18.5,2.2,93.0,0.6
38079,14341,49.8,50.2,12.7,1.4,20.0,0.3
38081,3863,52.5,47.5,24.1,2.3,95.3,0.9
38083,1320,51.4,48.6,32.2,0.3,98.0,0.7
38085,4317,51.2,48.8,9.6,3.0,13.6,0.0
38087,715,57.5,42.5,24.5,0.4,98.5,0.3
38089,27038,51.4,48.6,16.9,3.4,91.7,1.1
38091,1982,52.8,47.2,25.4,1.6,98.4,0.0
38093,21056,50.7,49.3,20.9,1.9,94.1,0.5
38095,2292,49.3,50.7,26.4,0.8,93.6,0.0
38097,8106,50.2,49.8,22.0,2.9,94.0,0.7
38099,11052,50.7,49.3,24.7,10.1,86.5,0.2
38101,65854,51.9,48.1,14.7,4.1,86.9,3.0
38103,4210,48.9,51.1,33.5,0.4,98.0,0.0
38105,27066,53.2,46.8,13.7,3.7,88.2,1.1
39001,28342,49.4,50.6,19.8,0.8,96.9,0.2
39003,105562,50.4,49.6,18.7,2.6,81.9,11.6
39005,53202,48.9,51.1,20.0,1.1,96.3,0.7
39007,100346,50.1,49.9,20.3,3.6,90.4,3.3
39009,64840,50.0,50.0,13.3,1.7,90.2,2.2
39011,45867,49.6,50.4,19.1,1.3,96.7,0.4
39013,69793,50.8,49.2,22.6,0.8,93.4,3.8
39015,44464,49.3,50.7,18.8,0.7,96.8,1.0
39017,371154,49.0,51.0,15.4,4.2,83.3,7.5
39019,28539,50.0,50.0,22.1,1.0,96.9,0.7
39021,39628,50.0,50.0,19.4,1.3,93.9,2.0
39023,137303,48.4,51.6,20.9,2.9,84.9,8.5
39025,199450,49.4,50.6,16.3,1.6,94.4,1.3
39027,41871,49.3,50.7,18.2,1.5,93.6,2.4
39029,106622,50.2,49.8,21.3,1.4,94.5,2.1
39031,36768,49.6,50.4,20.6,0.9,96.3,1.1
39033,43036,48.3,51.7,22.4,1.3,96.2,0.8
39035,1267513,47.5,52.5,19.6,5.1,60.7,29.3
39037,52537,49.0,51.0,21.3,1.3,96.7,0.6
39039,38795,49.6,50.4,19.2,9.3,87.3,1.7
39041,181821,49.4,50.6,13.9,2.3,87.5,3.6
39043,76416,49.0,51.0,22.4,3.7,84.4,8.1
39045,148067,49.7,50.3,16.9,1.9,88.4,6.0
39047,28875,49.5,50.5,19.2,1.8,93.4,1.9
39049,1197592,48.7,51.3,13.3,4.9,66.4,21.0
39051,42541,49.3,50.7,19.1,8.1,90.0,0.5
39053,30763,48.8,51.2,20.3,1.1,94.0,2.7
39055,93819,49.1,50.9,20.9,1.2,95.9,1.1
39057,163313,49.1,50.9,18.4,2.4,84.7,7.3
39059,39794,49.4,50.6,20.7,0.9,95.2,1.9
39061,803272,48.0,52.0,17.0,2.7,67.1,25.5
39063,75290,48.6,51.4,18.5,4.8,90.4,1.4
39065,31826,49.7,50.3,17.1,1.4,95.6,0.9
39067,15698,49.8,50.2,22.8,0.7,95.3,2.1
39069,28074,49.5,50.5,20.0,7.0,91.1,0.3
39071,43266,49.4,50.6,20.4,0.8,95.9,1.2
39073,29111,50.3,49.7,20.5,0.8,96.8,0.7
39075,43176,50.1,49.9,14.6,0.9,98.0,0.5
39077,59186,49.3,50.7,18.2,5.9,91.1,0.9
39079,32952,48.8,51.2,18.4,0.9,96.3,0.7
39081,68510,48.4,51.6,23.0,1.2,90.8,5.5
39083,61063,48.9,51.1,19.0,1.3,95.7,0.9
39085,229602,48.8,51.2,20.7,3.7,90.0,3.6
39087,62100,48.9,51.1,20.6,0.8,95.0,1.9
39089,167911,49.0,51.0,17.8,1.6,91.9,3.3
39091,45564,49.1,50.9,19.7,1.3,94.3,1.6
39093,302465,49.2,50.8,19.1,8.8,79.7,7.9
39095,438167,48.5,51.5,17.2,6.4,70.3,18.5
39097,43326,54.9,45.1,16.6,1.5,89.5,6.0
39099,235809,48.6,51.4,22.4,5.0,77.1,15.0
39101,66171,53.3,46.7,18.7,2.3,89.3,5.7
39103,174091,49.3,50.7,17.8,1.8,94.4,1.3
39105,23564,49.1,50.9,20.7,0.5,97.1,1.1
39107,40789,50.1,49.9,19.3,1.6,96.3,0.4
39109,103145,49.2,50.8,19.9,1.4,93.3,2.2
39111,14590,49.9,50.1,25.4,0.6,97.7,0.4
39113,534801,48.1,51.9,19.6,2.4,72.2,20.6
39115,14977,49.7,50.3,23.0,0.7,92.7,3.4
39117,34991,49.9,50.1,18.6,1.3,96.5,0.4
39119,85947,48.4,51.6,20.0,0.9,92.1,3.2
39121,14561,57.1,42.9,26.6,1.0,91.4,6.2
39123,41304,49.8,50.2,24.4,4.6,92.8,0.8
39125,19293,49.9,50.1,19.0,4.4,92.9,0.6
39127,36000,49.9,50.1,17.4,0.7,97.3,0.4
39129,56279,52.7,47.3,16.8,1.2,93.4,3.2
39131,28504,49.9,50.1,19.5,0.8,95.8,0.8
39133,161553,48.8,51.2,17.2,1.5,90.7,3.9
39135,41887,49.5,50.5,20.3,0.7,97.0,0.6
39137,34256,50.1,49.9,18.0,5.7,93.1,0.3
39139,122813,50.7,49.3,21.0,1.6,86.4,8.4
39141,77552,52.7,47.3,17.9,1.1,90.0,5.3
39143,60498,49.3,50.7,19.9,9.2,85.6,2.9
39145,78520,49.6,50.4,19.6,1.2,93.7,2.8
39147,56100,50.1,49.9,19.0,4.6,90.8,2.3
39149,49165,49.8,50.2,17.0,1.5,93.6,2.3
39151,375090,48.5,51.5,20.6,1.8,87.4,7.0
39153,541464,48.4,51.6,19.1,1.8,79.0,14.2
39155,207596,48.6,51.4,22.7,1.5,87.8,8.2
39157,92616,49.3,50.7,20.8,2.2,95.4,1.0
39159,53090,47.5,52.5,13.1,1.4,91.6,2.1
39161,28612,49.1,50.9,21.3,2.7,94.9,1.0
39163,13319,50.1,49.9,18.5,0.1,97.2,0.2
39165,217623,50.3,49.7,15.2,2.4,88.2,3.4
39167,61473,49.0,51.0,22.0,0.9,95.5,1.1
39169,114978,49.4,50.6,19.0,1.7,94.4,1.6
39171,37493,49.5,50.5,20.5,3.9,93.4,1.0
39173,128139,49.0,51.0,16.0,4.9,89.3,2.4
39175,22535,49.4,50.6,21.1,2.5,95.6,0.3
40001,22380,50.0,50.0,17.1,5.8,42.0,0.3
40003,5703,60.2,39.8,24.1,4.7,79.2,2.3
40005,13958,52.5,47.5,20.8,3.3,72.4,4.0
40007,5581,49.0,51.0,20.6,21.4,74.9,1.0
40009,22941,54.2,45.8,15.2,13.0,77.3,3.3
40011,9832,54.1,45.9,22.1,8.9,75.3,6.2
40013,43595,48.7,51.3,19.8,5.3,73.0,1.9
40015,29551,51.7,48.3,18.3,10.8,58.7,2.8
40017,122832,49.6,50.4,14.6,7.5,78.6,2.3
40019,48288,48.6,51.4,18.9,6.1,71.8,6.7
40021,47860,49.3,50.7,17.1,6.5,49.6,1.1
40023,15175,48.2,51.8,22.7,3.3,62.8,10.4
40025,2390,50.8,49.2,26.1,20.6,76.3,0.5
40027,264934,50.0,50.0,14.2,7.5,74.4,4.3
40029,5877,48.8,51.2,23.1,3.3,71.6,0.4
40031,125647,51.8,48.2,13.0,12.1,58.1,16.3
40033,6157,49.9,50.1,22.1,6.6,77.8,1.9
40035,14792,50.8,49.2,21.8,2.9,65.1,3.2
40037,70607,49.5,50.5,19.2,3.5,77.7,2.4
40039,28506,50.5,49.5,15.5,15.4,71.5,2.9
40041,41415,49.4,50.6,26.3,3.2,65.3,0.3
40043,4817,50.6,49.4,23.3,5.6,84.8,0.1
40045,4113,49.9,50.1,23.0,7.0,88.8,0.2
40047,61663,49.6,50.4,18.3,10.2,78.4,3.1
40049,27421,49.2,50.8,20.2,6.9,77.7,2.5
40051,53161,49.6,50.4,17.9,5.0,82.7,1.8
40053,4523,49.5,50.5,25.0,3.9,90.4,0.7
40055,6144,57.5,42.5,21.8,10.4,76.7,7.4
40057,2883,46.5,53.5,22.6,26.2,61.7,6.4
40059,3747,49.1,50.9,21.1,19.0,78.6,0.1
40061,12839,49.5,50.5,23.4,3.6,72.5,0.7
40063,13840,53.3,46.7,22.0,4.3,65.6,5.5
40065,26275,49.5,50.5,16.3,21.9,64.6,7.2
40067,6377,50.2,49.8,22.1,9.0,79.4,0.6
40069,11043,49.1,50.9,21.4,4.3,70.7,1.5
40071,45781,49.4,50.6,21.5,6.9,76.5,1.9
40073,15202,49.8,50.2,18.2,14.1,78.8,0.4
40075,9379,49.0,51.0,23.6,9.9,76.1,4.1
40077,10921,50.8,49.2,20.9,3.1,68.2,0.9
40079,50048,50.3,49.7,19.7,6.8,72.6,2.4
40081,34366,49.7,50.3,20.1,2.8,83.8,1.7
40083,43700,49.5,50.5,17.4,5.4,78.1,9.2
40085,9574,48.8,51.2,21.7,13.3,74.1,2.0
40087,35860,50.0,50.0,17.4,7.3,80.2,0.9
40089,33164,49.1,50.9,19.7,5.1,64.6,8.4
40091,20334,49.4,50.6,28.2,2.3,68.9,3.5
40093,7639,50.4,49.6,22.9,8.5,86.5,0.4
40095,15964,49.4,50.6,23.4,15.2,68.1,1.5
40097,41084,49.7,50.3,19.6,3.0,66.2,0.4
40099,13656,50.6,49.4,22.0,5.4,74.7,1.6
40101,70519,48.9,51.1,18.8,5.5,57.6,10.9
40103,11498,49.2,50.8,19.6,2.9,82.7,1.6
40105,10555,49.9,50.1,22.6,2.7,67.5,1.7
40107,12260,53.8,46.2,19.1,3.6,62.3,7.7
40109,743145,48.9,51.1,15.3,15.7,58.4,14.8
40111,39606,50.0,50.0,20.3,3.5,63.9,8.3
40113,47937,50.2,49.8,20.9,3.1,64.4,11.2
40115,32086,49.0,51.0,21.1,4.9,66.6,0.8
40117,16566,50.0,50.0,21.7,2.5,78.5,1.0
40119,78723,51.1,48.9,13.2,4.2,78.3,3.5
40121,45220,51.0,49.0,21.5,4.3,70.9,3.4
40123,37873,48.8,51.2,18.6,4.4,68.2,2.3
40125,70700,47.8,52.2,18.2,4.6,73.8,2.7
40127,11315,49.2,50.8,24.8,3.0,73.3,1.1
40129,3743,50.2,49.8,21.4,5.9,85.7,0.1
40131,88444,49.7,50.3,17.8,4.0,73.2,1.0
40133,25460,48.7,51.3,20.7,4.1,66.3,5.0
40135,41720,49.4,50.6,19.3,3.6,64.8,1.9
40137,44900,48.9,51.1,21.4,6.6,81.6,2.3
40139,21495,51.5,48.5,12.1,44.5,49.0,1.7
40141,7811,50.3,49.7,21.7,24.0,62.8,7.5
40143,616128,48.7,51.3,15.6,11.4,64.4,10.1
40145,74767,49.4,50.6,17.2,5.2,72.9,3.4
40147,51564,48.2,51.8,21.3,5.4,74.7,2.6
40149,11622,49.4,50.6,19.5,8.9,84.7,0.8
40151,8958,54.1,45.9,19.7,5.5,84.5,3.6
40153,20697,53.0,47.0,16.1,11.1,81.9,1.1
41001,16049,50.5,49.5,28.2,3.7,92.1,0.2
41003,86034,50.2,49.8,16.9,6.7,82.7,1.0
41005,384697,49.2,50.8,19.1,8.0,83.8,0.8
41007,37236,49.3,50.7,22.1,7.9,86.7,0.7
41009,49325,50.0,50.0,19.9,4.4,89.8,0.2
41011,62678,49.1,50.9,27.8,5.7,86.2,0.5
41013,20798,49.6,50.4,28.1,7.3,89.1,0.4
41015,22341,48.3,51.7,36.1,6.0,87.9,0.0
41017,163141,49.3,50.7,20.7,7.6,88.1,0.4
41019,107156,49.4,50.6,27.4,5.0,89.1,0.3
41021,1926,51.7,48.3,28.3,7.5,91.0,0.6
41023,7325,49.8,50.2,31.2,3.2,92.6,0.4
41025,7253,50.7,49.3,23.8,4.4,88.2,0.6
41027,22620,49.4,50.6,16.7,30.3,65.1,0.3
41029,206583,48.8,51.2,23.4,11.4,82.8,0.6
41031,21830,51.8,48.2,21.3,19.5,60.9,0.7
41033,83021,48.6,51.4,28.7,6.7,88.1,0.3
41035,65985,49.8,50.2,22.6,11.2,80.1,0.9
41037,7854,53.3,46.7,26.4,7.4,86.3,0.1
41039,354764,49.1,50.9,20.3,7.9,83.8,0.9
41041,46138,48.8,51.2,29.4,8.3,83.5,0.3
41043,118270,49.6,50.4,20.3,8.1,86.6,0.4
41045,30740,54.6,45.4,18.7,32.4,62.5,1.0
41047,320448,49.8,50.2,17.0,25.0,67.3,0.9
41049,11217,51.4,48.6,16.5,33.2,62.8,0.3
41051,757371,49.4,50.6,14.6,11.0,71.6,5.4
41053,76464,48.1,51.9,19.6,12.6,80.0,0.5
41055,1790,49.3,50.7,26.4,5.4,87.5,0.3
41057,25334,50.2,49.8,27.9,9.6,85.7,0.3
41059,76645,52.1,47.9,16.9,24.9,68.2,0.6
41061,25736,49.0,51.0,21.6,4.2,90.1,0.6
41063,6893,48.9,51.1,31.1,2.5,93.9,0.4
41065,25387,49.7,50.3,22.3,16.0,76.5,0.4
41067,547451,49.2,50.8,14.0,16.0,68.7,1.7
41069,1357,48.3,51.7,35.5,3.5,92.7,0.0
41071,100486,50.1,49.9,17.6,15.2,78.5,1.0
42001,101566,49.3,50.7,21.0,6.3,90.1,1.4
42003,1229172,48.0,52.0,20.6,1.7,80.0,12.8
42005,68343,49.6,50.4,23.4,0.6,97.5,1.0
42007,170124,48.4,51.6,23.1,1.3,90.1,5.9
42009,49332,49.9,50.1,23.6,1.0,97.3,0.6
42011,413016,49.1,50.9,18.6,17.6,75.4,4.1
42013,126708,48.8,51.2,22.3,1.1,95.3,1.6
42015,62510,49.4,50.6,22.9,1.3,96.4,0.5
42017,626205,49.0,51.0,19.4,4.6,85.9,3.6
