GEO.id,County_FIPS,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
0500000US34037,34037,"Sussex County, New Jersey",101279,572,991,364,4376,877,32157,1933,18658,1960,8876,1236,25436,1879,10785,1381
0500000US34039,34039,"Union County, New Jersey",374869,438,31574,3617,23146,2939,114517,4503,59990,3930,20311,2186,73448,4022,51883,3152
0500000US34041,34041,"Warren County, New Jersey",75885,563,3331,972,4967,1224,23444,1814,14841,1768,5725,958,16056,1745,7521,1280
0500000US35001,35001,"Bernalillo County, New Mexico",459048,773,25648,3078,33824,3250,108556,6277,108734,5235,34812,2751,77319,3715,70155,3563
0500000US35005,35005,"Chaves County, New Mexico",42132,665,4309,1336,4661,1059,14650,1651,8999,1443,2865,950,4665,1016,1983,650
0500000US35006,35006,"Cibola County, New Mexico",18499,1142,844,459,1619,554,6832,1249,6292,1125,1291,464,1073,386,548,315
0500000US35009,35009,"Curry County, New Mexico",29486,925,2357,894,2856,919,7247,1359,8173,1403,3041,759,4118,1070,1694,578
0500000US35013,35013,"Doña Ana County, New Mexico",129813,956,13566,1774,12961,1978,30320,2785,29328,3058,9352,1788,19287,2359,14999,2289
0500000US35015,35015,"Eddy County, New Mexico",36586,461,1717,655,2736,889,12895,1657,10250,1636,2300,698,3896,1028,2792,794
0500000US35017,35017,"Grant County, New Mexico",18461,1342,645,348,1541,614,5007,881,4349,1045,1244,475,3125,949,2550,905
0500000US35025,35025,"Lea County, New Mexico",42070,925,4384,780,5949,1177,14207,1539,7111,1125,3060,952,4333,1025,3026,973
0500000US35029,35029,"Luna County, New Mexico",17094,1506,2071,831,2160,843,5610,1192,3525,887,1541,1194,1450,593,737,390
0500000US35031,35031,"McKinley County, New Mexico",44475,755,3769,743,7103,835,14572,1578,11200,1327,3163,766,2342,548,2326,805
0500000US35035,35035,"Otero County, New Mexico",41914,683,4430,961,4832,1125,9311,1433,11801,1926,4496,1015,3719,910,3325,915
0500000US35039,35039,"Rio Arriba County, New Mexico",25712,435,1390,442,2922,854,6059,1006,7648,1234,1914,631,3987,838,1792,699
0500000US35043,35043,"Sandoval County, New Mexico",94364,267,4110,950,5882,1083,24299,2295,25557,2257,6798,1239,16178,1888,11540,1435
0500000US35045,35045,"San Juan County, New Mexico",76791,477,5527,1230,7798,1403,26321,2144,17940,1766,8359,1202,5634,993,5212,999
0500000US35047,35047,"San Miguel County, New Mexico",19240,1054,1317,623,2449,631,6004,1061,4141,1152,1122,434,2104,682,2103,704
0500000US35049,35049,"Santa Fe County, New Mexico",108701,305,6664,1734,5904,1068,23088,2596,21954,2361,6667,1169,20745,1688,23679,1694
0500000US35055,35055,"Taos County, New Mexico",23547,634,1120,624,1092,507,6832,1269,5841,1092,983,511,4408,1149,3271,911
0500000US35061,35061,"Valencia County, New Mexico",50129,911,3168,1086,4852,1138,16811,1700,12049,1759,5509,1119,4885,1090,2855,801
0500000US36001,36001,"Albany County, New York",205644,1003,6278,1309,10163,1577,51729,3476,33799,2802,25745,2622,40903,2646,37027,3102
0500000US36003,36003,"Allegany County, New York",30719,487,1194,495,1796,406,11540,763,5658,705,3957,521,3157,532,3417,547
0500000US36005,36005,"Bronx County, New York",925619,596,139314,5408,127143,6230,255555,8945,158290,6484,61056,4104,122969,5759,61292,4093
0500000US36007,36007,"Broome County, New York",130226,926,2872,754,8800,1214,40370,2598,24329,2662,18185,2066,19578,2201,16092,1812
0500000US36009,36009,"Cattaraugus County, New York",53105,402,2743,568,4349,688,21879,1195,8642,965,6544,793,5421,714,3527,645
0500000US36011,36011,"Cayuga County, New York",55099,535,1680,520,4563,769,18116,1312,10696,1204,7878,1063,6774,965,5392,890
0500000US36013,36013,"Chautauqua County, New York",89955,521,2720,599,7916,1194,32567,2078,15648,1547,12420,1567,11065,1359,7619,1185
0500000US36015,36015,"Chemung County, New York",60894,491,1530,593,3962,916,21543,1921,10802,1506,8306,1208,7729,1134,7022,1519
0500000US36017,36017,"Chenango County, New York",35120,274,1165,542,2895,586,13493,1110,6537,956,4779,881,3591,718,2660,508
0500000US36019,36019,"Clinton County, New York",55316,447,3396,785,5159,1063,19316,1714,11802,1572,5211,1084,5225,1078,5207,926
0500000US36021,36021,"Columbia County, New York",45957,381,1622,583,3330,726,14048,1366,6890,1079,4898,1025,7629,1064,7540,1062
0500000US36023,36023,"Cortland County, New York",30770,429,882,311,2082,540,9981,1272,5803,832,4003,822,4000,805,4019,1309
0500000US36025,36025,"Delaware County, New York",32879,434,1310,409,3479,769,12053,1243,5432,820,3921,794,3995,837,2689,624
0500000US36027,36027,"Dutchess County, New York",204122,507,6675,1102,11091,1737,57428,3383,39055,2891,20747,1834,38158,2640,30968,1882
0500000US36029,36029,"Erie County, New York",641966,760,19755,2110,40219,3343,183204,5617,117310,4998,74632,4507,116369,4692,90477,4919
0500000US36031,36031,"Essex County, New York",28471,545,654,306,1385,447,11475,1166,5259,775,3357,646,3686,917,2655,638
0500000US36033,36033,"Franklin County, New York",35473,258,1521,511,3901,743,13597,1247,6636,1029,3834,637,2992,642,2992,902
0500000US36035,36035,"Fulton County, New York",38928,464,1344,468,4326,849,15009,1489,6722,977,5625,1148,3198,860,2704,587
0500000US36037,36037,"Genesee County, New York",41414,630,494,266,2703,883,14385,1442,8647,1229,6175,964,5709,981,3301,723
0500000US36039,36039,"Greene County, New York",34466,585,961,461,2900,733,13747,1526,6331,1387,3748,937,3840,897,2939,849
0500000US36043,36043,"Herkimer County, New York",44048,491,1388,538,3482,823,14711,1270,7758,1112,6013,910,5649,855,5047,1089
0500000US36045,36045,"Jefferson County, New York",73484,655,1959,672,5290,1023,22713,1829,17123,1654,9514,1172,9745,1399,7140,1149
0500000US36047,36047,"Kings County, New York",1786153,525,174558,5542,172914,8619,455841,10961,242152,7111,109596,5835,383350,9112,247742,7272
0500000US36049,36049,"Lewis County, New York",18512,116,549,195,1620,402,8343,738,2736,486,2068,467,1833,495,1363,463
0500000US36051,36051,"Livingston County, New York",42741,517,1365,610,3695,904,13463,1258,8287,1109,5115,803,5962,1051,4854,937
0500000US36053,36053,"Madison County, New York",47748,546,967,390,3010,723,17118,1867,9573,1291,5490,945,6971,1170,4619,1005
0500000US36055,36055,"Monroe County, New York",511762,187,17575,1967,34904,3173,126626,5526,86542,4114,58878,3670,106007,4553,81230,3756
0500000US36057,36057,"Montgomery County, New York",34577,309,1858,603,2990,594,13370,1191,5644,865,4681,860,3747,748,2287,644
0500000US36059,36059,"Nassau County, New York",941082,329,44748,4530,38505,3530,229550,7928,145927,6091,71206,4350,227876,6476,183270,5833
0500000US36061,36061,"New York County, New York",1249729,777,87977,6008,80277,6975,147713,8057,129875,7824,45206,5092,403019,13392,355662,11306
0500000US36063,36063,"Niagara County, New York",150390,620,3851,912,11511,1509,51796,3185,31739,2287,18547,1908,18828,2247,14118,1806
0500000US36065,36065,"Oneida County, New York",161243,761,8850,1556,10513,1491,55104,3535,32473,2476,17481,1839,22579,2225,14243,1671
0500000US36067,36067,"Onondaga County, New York",316489,391,9142,1283,19713,2459,80618,3337,59734,3924,33906,2512,66130,3530,47246,3015
0500000US36069,36069,"Ontario County, New York",76383,556,1214,523,3353,822,20911,1903,16183,1650,9296,1294,12879,1671,12547,1625
0500000US36071,36071,"Orange County, New York",239919,751,8582,1300,15568,1899,72119,3602,48278,3330,23635,2265,42274,3713,29463,2211
0500000US36073,36073,"Orleans County, New York",29385,326,1410,461,3110,737,10815,1214,6867,853,2827,751,2356,589,2000,537
0500000US36075,36075,"Oswego County, New York",80328,539,2969,777,6668,1126,32667,1969,14127,1512,10885,1700,8277,1195,4735,936
0500000US36077,36077,"Otsego County, New York",39923,527,977,350,2623,696,14336,998,7478,994,4483,705,5169,798,4857,871
0500000US36079,36079,"Putnam County, New York",69617,449,2597,922,2168,756,20755,2102,12903,1371,6608,1183,14825,1608,9761,1492
0500000US36081,36081,"Queens County, New York",1659446,1322,179966,7120,139959,6140,459679,8874,242630,6926,125324,6759,331539,8169,180349,6031
0500000US36083,36083,"Rensselaer County, New York",110582,965,2485,736,6511,1308,32261,2330,21557,2064,15609,1932,16705,1899,15454,1853
0500000US36085,36085,"Richmond County, New York",327568,169,13268,1837,20646,2541,103305,4351,59430,3354,25147,2619,60994,3872,44778,3178
0500000US36087,36087,"Rockland County, New York",205316,262,12544,1819,14040,1833,48285,2728,31439,2754,19021,2189,43273,2357,36714,2764
0500000US36089,36089,"St. Lawrence County, New York",71768,684,2079,534,5531,998,26488,1995,12256,1448,8353,1163,8732,1277,8329,1270
0500000US36091,36091,"Saratoga County, New York",160560,628,1971,476,6499,1164,44948,3034,25349,2210,18202,1688,37274,2568,26317,2701
0500000US36093,36093,"Schenectady County, New York",106110,976,4713,1527,6229,1659,30190,2858,16929,1962,13701,1944,19494,2053,14854,1796
0500000US36095,36095,"Schoharie County, New York",22125,237,806,301,1363,354,7351,824,3830,642,3239,633,3407,662,2129,563
0500000US36099,36099,"Seneca County, New York",24843,318,1383,358,2105,537,9152,972,3566,712,3786,745,2621,575,2230,686
0500000US36101,36101,"Steuben County, New York",68245,344,1833,458,5075,775,25353,1754,11658,1198,7628,844,9196,1275,7502,1081
0500000US36103,36103,"Suffolk County, New York",1032219,345,48479,3606,56283,3414,291757,7798,188806,6244,90681,4828,195968,6987,160245,5280
0500000US36105,36105,"Sullivan County, New York",52469,780,2187,766,5298,1175,17468,1631,9906,1401,5601,1102,6048,1111,5961,1024
0500000US36107,36107,"Tioga County, New York",34916,303,581,322,1875,511,13633,1297,6321,1143,3503,871,6011,1028,2992,884
0500000US36109,36109,"Tompkins County, New York",59768,904,466,312,1797,732,12442,1672,6410,1170,5824,1077,14920,1707,17909,1963
0500000US36111,36111,"Ulster County, New York",128981,890,3784,853,9283,1694,41056,2658,21411,1941,13038,1654,21810,2153,18599,1901
0500000US36113,36113,"Warren County, New York",47179,568,1143,489,2991,836,14776,1699,9591,1629,5424,1067,6440,1132,6814,1145
0500000US36115,36115,"Washington County, New York",45160,456,1156,319,3785,892,17870,1776,8187,1214,4734,1049,5593,1017,3835,845
0500000US36117,36117,"Wayne County, New York",63725,480,2412,758,4790,817,22672,1995,12822,1598,8531,1276,7340,1169,5158,958
0500000US36119,36119,"Westchester County, New York",667452,211,47522,4183,39852,3884,132206,5329,95056,4950,39756,3037,159043,5803,154017,5232
0500000US36121,36121,"Wyoming County, New York",29757,254,1638,454,2393,605,12412,1057,5037,776,3747,626,3119,526,1411,368
0500000US36123,36123,"Yates County, New York",16720,305,1772,584,946,399,5837,921,2317,531,2077,552,1866,564,1905,506
0500000US37001,37001,"Alamance County, North Carolina",106205,572,7202,1535,10510,1827,28900,2438,25390,2044,9935,1246,17758,2090,6510,1108
0500000US37003,37003,"Alexander County, North Carolina",24182,962,1551,577,3964,1172,8277,1299,4377,834,2761,839,2106,655,1146,548
0500000US37007,37007,"Anson County, North Carolina",18674,986,744,431,2739,661,7328,1257,4442,866,1800,590,1125,442,496,290
0500000US37009,37009,"Ashe County, North Carolina",20764,724,1204,590,2270,676,6838,1247,4472,871,2265,977,2384,799,1331,554
0500000US37013,37013,"Beaufort County, North Carolina",33456,508,849,384,2772,907,11834,1375,7540,1073,3779,955,5142,1052,1540,588
0500000US37015,37015,"Bertie County, North Carolina",14252,937,1096,478,1710,546,7214,1151,2400,654,927,443,688,316,217,186
0500000US37017,37017,"Bladen County, North Carolina",24201,907,1399,613,2777,981,9187,1573,4841,1178,1969,846,2779,995,1249,518
0500000US37019,37019,"Brunswick County, North Carolina",94213,972,3098,995,7525,1483,26550,2013,21293,2449,9602,1555,17051,2054,9094,1325
0500000US37021,37021,"Buncombe County, North Carolina",183805,1075,6285,1363,12772,1991,46872,3420,35540,3500,14995,2226,41528,3469,25813,2580
0500000US37023,37023,"Burke County, North Carolina",63508,693,4390,1099,7789,1511,18015,1694,15208,1697,7097,1244,6953,1303,4056,1038
0500000US37025,37025,"Cabarrus County, North Carolina",129358,798,5876,1160,8372,1612,33305,2617,31710,3157,11700,1730,25996,2611,12399,1718
0500000US37027,37027,"Caldwell County, North Carolina",58350,313,4270,1083,7474,1625,18416,1968,14529,2039,6079,1327,5163,1114,2419,777
0500000US37031,37031,"Carteret County, North Carolina",51277,684,1560,524,3363,810,11942,1474,13796,1595,5388,960,9616,1320,5612,868
0500000US37033,37033,"Caswell County, North Carolina",16631,1654,1494,622,2333,753,5883,1291,3708,1103,1070,451,1532,597,611,344
0500000US37035,37035,"Catawba County, North Carolina",105902,913,5139,1366,12003,2150,31361,3225,22479,2324,10065,1747,16112,1641,8743,1611
0500000US37037,37037,"Chatham County, North Carolina",52031,1191,3002,1128,3562,1147,12225,1632,8354,1445,4486,1132,10541,1427,9861,1670
0500000US37039,37039,"Cherokee County, North Carolina",19754,1300,1294,674,1411,541,7265,1622,3999,970,2035,603,2050,691,1700,810
0500000US37045,37045,"Cleveland County, North Carolina",66629,1044,3917,1065,7714,1548,25353,2376,13866,2236,6856,1296,5122,937,3801,1000
0500000US37047,37047,"Columbus County, North Carolina",38020,660,2574,549,4812,1000,13740,1438,8924,1349,3373,833,2797,705,1800,546
0500000US37049,37049,"Craven County, North Carolina",67760,913,2722,1147,3902,1031,18392,1975,19087,1918,6984,1484,10784,1571,5889,1154
0500000US37051,37051,"Cumberland County, North Carolina",200638,435,6947,1544,11254,1425,51117,2682,57739,3139,21661,2180,33513,2647,18407,2180
0500000US37053,37053,"Currituck County, North Carolina",18378,1190,514,369,1273,513,4576,1152,5241,1111,2031,693,3883,1090,860,433
0500000US37055,37055,"Dare County, North Carolina",25798,1063,398,296,734,329,6181,1246,7201,1221,3493,1078,5324,821,2467,600
0500000US37057,37057,"Davidson County, North Carolina",115402,707,7474,1296,11828,2086,37115,2765,24331,2434,11075,1868,17967,2333,5612,1165
0500000US37059,37059,"Davie County, North Carolina",29817,888,1687,845,3817,985,8277,1242,7169,1225,2772,864,3648,943,2447,762
0500000US37061,37061,"Duplin County, North Carolina",39988,1025,6160,1467,5018,897,12282,1423,8105,1697,4467,1077,2788,865,1168,457
0500000US37063,37063,"Durham County, North Carolina",204502,416,11594,2138,14999,2324,36998,3119,33438,3027,14283,1840,49608,3424,43582,3429
0500000US37065,37065,"Edgecombe County, North Carolina",36576,920,2759,911,4931,1131,13450,1395,7463,1373,4473,872,2067,590,1433,570
0500000US37067,37067,"Forsyth County, North Carolina",244644,758,11012,2115,16453,2186,64073,4280,50447,3509,18481,2271,54141,3320,30037,2487
0500000US37069,37069,"Franklin County, North Carolina",43292,442,2252,704,4523,1119,12978,1596,10018,1174,3910,911,7018,1449,2593,924
0500000US37071,37071,"Gaston County, North Carolina",146563,563,7284,1180,15467,2021,47409,2965,34925,2483,13323,1628,19077,1899,9078,1451
0500000US37077,37077,"Granville County, North Carolina",39830,984,3105,950,3834,886,11863,1670,9918,1410,3605,894,5243,1059,2262,888
0500000US37079,37079,"Greene County, North Carolina",14626,1215,1279,442,2258,555,4988,931,3255,913,1318,512,1281,551,247,164
0500000US37081,37081,"Guilford County, North Carolina",345581,756,11464,1493,29480,3451,79165,4736,79383,4171,27543,2451,75834,4351,42712,3594
0500000US37083,37083,"Halifax County, North Carolina",36283,596,2749,716,4451,970,12959,1417,7128,1337,3247,820,3796,873,1953,549
0500000US37085,37085,"Harnett County, North Carolina",80869,733,3656,801,7882,1650,25006,1811,20088,1930,8139,1238,10541,1465,5557,1143
0500000US37087,37087,"Haywood County, North Carolina",44399,302,1178,487,4248,1452,12522,1628,9060,1447,6850,1130,6451,1155,4090,1120
0500000US37089,37089,"Henderson County, North Carolina",84008,1177,2840,1045,8596,1840,19640,2209,20128,2020,7280,1233,16609,1721,8915,1296
0500000US37091,37091,"Hertford County, North Carolina",16302,352,821,277,2683,647,4624,652,4164,654,1416,382,1476,431,1118,350
0500000US37093,37093,"Hoke County, North Carolina",33929,1127,2066,706,2770,1016,8143,1690,9897,1547,3859,1277,4935,1256,2259,896
0500000US37097,37097,"Iredell County, North Carolina",115261,928,5965,1292,9099,1352,31550,2524,24132,2127,13481,1691,21341,1963,9693,1104
0500000US37099,37099,"Jackson County, North Carolina",26221,803,720,447,1703,717,7540,1478,5478,1328,2299,826,3887,1196,4594,1305
0500000US37101,37101,"Johnston County, North Carolina",121703,1101,9169,2173,9722,1638,36917,3555,27156,3308,13804,1988,17455,2514,7480,2004
0500000US37105,37105,"Lee County, North Carolina",39910,986,2955,1110,5391,1496,10617,1352,9301,1642,4805,932,4079,989,2762,718
0500000US37107,37107,"Lenoir County, North Carolina",40157,730,3465,920,5754,1418,12678,1488,7935,1322,4573,1006,3593,892,2159,697
0500000US37109,37109,"Lincoln County, North Carolina",56063,611,2974,915,7377,1791,18457,1772,11779,1660,4621,848,7501,1140,3354,959
0500000US37111,37111,"McDowell County, North Carolina",31761,563,2236,838,4262,1149,10672,1408,6218,1272,4287,1048,2976,874,1110,515
0500000US37113,37113,"Macon County, North Carolina",25446,519,1096,448,1489,535,7393,1251,6641,1195,3102,784,4032,1063,1693,585
0500000US37115,37115,"Madison County, North Carolina",15341,838,1081,502,961,457,4965,1010,2347,617,1829,680,2245,593,1913,735
0500000US37117,37117,"Martin County, North Carolina",17546,1137,838,450,2094,609,5957,1067,4242,941,1401,519,2071,715,943,498
0500000US37119,37119,"Mecklenburg County, North Carolina",685761,262,32393,3372,40469,3314,130538,5830,134434,5704,51224,4189,192974,5337,103729,5067
0500000US37123,37123,"Montgomery County, North Carolina",19499,655,2597,776,2748,710,5940,989,3060,859,1971,708,1925,637,1258,587
0500000US37125,37125,"Moore County, North Carolina",67394,1121,2821,977,6651,1571,15814,1917,13073,1554,6125,1279,12968,2120,9942,1777
0500000US37127,37127,"Nash County, North Carolina",63822,954,3323,930,7902,1813,18754,2177,13520,1723,7406,1356,7807,1435,5110,1420
0500000US37129,37129,"New Hanover County, North Carolina",149637,1437,3818,1006,5549,1400,33012,2431,35499,3573,16452,2498,35947,3038,19360,2306
0500000US37131,37131,"Northampton County, North Carolina",14845,918,678,357,2386,715,5453,991,2916,793,1723,551,925,348,764,488
0500000US37133,37133,"Onslow County, North Carolina",101004,1174,2114,830,6613,1355,32902,2555,27514,2424,10853,1852,15629,2284,5379,1102
0500000US37135,37135,"Orange County, North Carolina",86193,976,3490,1150,3341,888,14265,1712,11245,1449,5154,1106,21030,1823,27668,2228
0500000US37139,37139,"Pasquotank County, North Carolina",25963,804,1497,521,2069,907,8586,1243,5780,1218,2409,753,2870,772,2752,757
0500000US37141,37141,"Pender County, North Carolina",40751,543,2040,690,3143,859,12690,1432,8753,1322,4162,1290,6261,1292,3702,1160
0500000US37145,37145,"Person County, North Carolina",26716,888,1623,623,2186,676,10028,1178,5706,1110,2992,805,3094,836,1087,609
0500000US37147,37147,"Pitt County, North Carolina",105143,703,4306,1062,6727,1375,26330,2486,23251,2159,11286,1807,21187,2727,12056,1628
0500000US37149,37149,"Polk County, North Carolina",16245,801,891,518,1165,672,3690,737,3942,766,1643,495,3406,766,1508,548
0500000US37151,37151,"Randolph County, North Carolina",97984,708,7770,1395,12360,1947,32777,2789,20143,2382,10253,1363,10076,1482,4605,1047
0500000US37153,37153,"Richmond County, North Carolina",30914,1095,2267,763,3912,1001,11255,1772,7265,1373,2966,739,2284,650,965,362
0500000US37155,37155,"Robeson County, North Carolina",85077,270,7723,1190,11902,1465,28768,1978,17863,1344,7828,1111,8068,1317,2925,708
0500000US37157,37157,"Rockingham County, North Carolina",65073,760,3312,706,7184,1246,24153,2283,16740,1982,4525,1189,6482,1213,2677,795
0500000US37159,37159,"Rowan County, North Carolina",94559,639,5482,1275,10554,1789,31233,2534,20422,2351,11277,1746,11750,1759,3841,926
0500000US37161,37161,"Rutherford County, North Carolina",47640,448,2803,799,6428,1306,15772,2087,9701,1572,5614,1327,4774,989,2548,1017
0500000US37163,37163,"Sampson County, North Carolina",42571,663,4236,1001,5348,1155,13075,1549,10874,1487,4007,953,3686,1026,1345,615
0500000US37165,37165,"Scotland County, North Carolina",23925,738,1606,609,3327,598,8383,872,4982,763,2024,508,2220,532,1383,462
0500000US37167,37167,"Stanly County, North Carolina",42660,318,1716,864,4813,912,14611,1513,10294,1241,3848,874,5768,1082,1610,485
0500000US37169,37169,"Stokes County, North Carolina",33415,510,926,548,4426,1026,13513,1574,6039,1325,3732,1114,4039,1048,740,403
0500000US37171,37171,"Surry County, North Carolina",50475,575,3543,908,7065,1280,15845,1656,9446,1153,6034,1079,5638,878,2904,743
0500000US37175,37175,"Transylvania County, North Carolina",24041,994,649,448,2056,798,7553,1279,4838,1106,1567,485,4118,999,3260,960
0500000US37179,37179,"Union County, North Carolina",140378,960,5787,1070,7233,1347,33073,2058,32390,2546,13008,1741,34185,2382,14702,1742
0500000US37181,37181,"Vance County, North Carolina",30616,962,3185,1072,4586,1106,13361,1677,4733,1025,1901,700,2289,703,561,294
0500000US37183,37183,"Wake County, North Carolina",674517,248,23840,2760,27286,2711,112087,6595,120451,6006,52871,3739,214728,6727,123254,5541
0500000US37185,37185,"Warren County, North Carolina",14563,915,728,434,2388,684,4732,1100,3277,803,659,263,2190,657,589,244
0500000US37189,37189,"Watauga County, North Carolina",29617,745,996,425,1834,575,6452,1074,6271,1023,2459,792,6381,1005,5224,771
0500000US37191,37191,"Wayne County, North Carolina",82719,873,5469,1519,6692,1511,24342,2496,20247,2186,7850,1316,12028,1625,6091,1245
0500000US37193,37193,"Wilkes County, North Carolina",48693,576,3709,895,7316,1548,15466,1811,10736,1538,5018,1179,4678,1356,1770,679
0500000US37195,37195,"Wilson County, North Carolina",56074,574,4888,1122,6980,1297,16909,1745,10309,1441,5479,1061,8646,1039,2863,942
0500000US37197,37197,"Yadkin County, North Carolina",26421,602,2391,740,3532,927,9073,1406,6567,1115,2521,556,1625,499,712,461
0500000US38015,38015,"Burleigh County, North Dakota",63214,721,2378,810,1936,623,14056,2104,13027,1849,8844,1461,16957,2230,6016,1410
0500000US38017,38017,"Cass County, North Dakota",106748,1036,3112,1031,2390,761,24161,2787,23774,2412,15989,1959,26046,2564,11276,1983
0500000US38035,38035,"Grand Forks County, North Dakota",41195,675,970,393,949,375,10122,1357,9570,1241,4718,897,9822,1219,5044,950
0500000US38059,38059,"Morton County, North Dakota",21880,392,972,310,466,237,7504,1327,4705,1050,1665,532,5063,1252,1505,649
0500000US38089,38089,"Stark County, North Dakota",21280,678,810,301,1261,515,6090,873,4351,939,3319,945,4012,994,1437,529
0500000US38093,38093,"Stutsman County, North Dakota",14672,320,386,224,738,359,4531,703,3368,533,1528,443,3153,757,968,425
0500000US38101,38101,"Ward County, North Dakota",43349,920,1548,626,1417,534,12424,1481,11108,1365,4393,982,10318,1689,2141,723
0500000US38105,38105,"Williams County, North Dakota",22665,616,812,449,1289,490,6540,1255,6323,1115,1926,665,4340,1367,1435,666
0500000US39001,39001,"Adams County, Ohio",18438,608,1144,504,3319,774,7511,1014,2700,692,1541,522,1648,608,575,308
0500000US39003,39003,"Allen County, Ohio",70033,523,1056,449,4991,1030,27268,2107,15434,1305,7712,1336,7815,988,5757,1239
0500000US39005,39005,"Ashland County, Ohio",35933,588,1762,929,3236,792,14319,1410,6035,1040,3547,753,5144,848,1890,566
0500000US39007,39007,"Ashtabula County, Ohio",68470,654,3633,1058,6987,1225,30490,2103,14199,1592,4575,901,5850,1031,2736,625
0500000US39009,39009,"Athens County, Ohio",36777,623,1086,450,2787,870,12572,1375,5365,1010,3916,870,4382,887,6669,1070
0500000US39011,39011,"Auglaize County, Ohio",31136,352,526,293,1606,619,15535,1144,6160,1002,2848,633,3003,660,1458,469
0500000US39013,39013,"Belmont County, Ohio",50794,332,825,352,4245,905,20135,1465,10637,1148,6108,989,5668,971,3176,809
0500000US39015,39015,"Brown County, Ohio",30359,229,1470,574,2931,741,14835,1577,4856,907,2317,814,3310,1061,640,291
0500000US39017,39017,"Butler County, Ohio",240495,626,8498,1659,19823,2385,78777,4356,43968,3757,19566,1961,45262,3288,24601,2144
0500000US39019,39019,"Carroll County, Ohio",19837,*****,1050,504,1771,554,9178,1014,3682,712,1410,503,1556,536,1190,489
0500000US39021,39021,"Champaign County, Ohio",26570,399,744,434,2638,713,11616,1182,5768,1072,1828,572,2998,873,978,376
0500000US39023,39023,"Clark County, Ohio",93014,605,2922,714,8821,1404,34816,1945,20889,1555,9061,1136,10183,1354,6322,1115
0500000US39025,39025,"Clermont County, Ohio",138619,734,3251,937,8613,1518,43842,2816,28564,2563,15129,2259,26764,2312,12456,1600
0500000US39027,39027,"Clinton County, Ohio",27931,145,956,485,3053,640,10550,1022,6220,883,2356,503,2763,690,2033,770
0500000US39029,39029,"Columbiana County, Ohio",75404,536,2166,739,8955,1793,33415,2424,13732,1659,6306,1157,7742,1303,3088,922
0500000US39031,39031,"Coshocton County, Ohio",25114,472,1247,567,2155,634,12351,1148,4188,913,2113,560,2270,594,790,393
0500000US39033,39033,"Crawford County, Ohio",29603,182,704,316,2913,794,13388,1218,6237,996,2827,613,2513,747,1021,410
0500000US39035,39035,"Cuyahoga County, Ohio",873369,200,26681,2471,72731,3761,247300,6513,190485,4639,69517,3679,154605,5507,112050,4382
0500000US39037,39037,"Darke County, Ohio",35755,277,608,265,2793,692,16856,1071,6757,877,3184,746,3451,712,2106,535
0500000US39039,39039,"Defiance County, Ohio",25414,452,433,284,1943,568,10613,1093,5089,920,2676,744,3180,748,1480,484
0500000US39041,39041,"Delaware County, Ohio",124758,752,634,332,3078,905,24636,1995,21023,2172,7803,1133,45012,2855,22572,2052
0500000US39043,39043,"Erie County, Ohio",53492,732,1187,643,3843,952,23386,1863,9898,1568,4193,758,7135,1348,3850,1049
0500000US39045,39045,"Fairfield County, Ohio",102239,743,2289,718,5711,1086,36946,2521,21809,2449,9288,1560,17746,2000,8450,1200
0500000US39047,39047,"Fayette County, Ohio",19692,113,661,245,1760,503,9343,996,2796,694,1669,493,2516,717,947,480
0500000US39049,39049,"Franklin County, Ohio",831753,420,24560,2704,54885,4102,207546,7472,166392,7276,58093,4649,204371,6657,115906,4726
0500000US39051,39051,"Fulton County, Ohio",28409,528,1069,437,1382,447,12484,1038,5939,1127,2561,700,3520,769,1454,580
0500000US39053,39053,"Gallia County, Ohio",20750,125,1404,582,2058,773,7983,1144,3707,931,1961,587,2240,790,1397,514
0500000US39055,39055,"Geauga County, Ohio",63984,284,4383,1000,2413,673,16218,1600,11417,1462,5597,1160,16381,1644,7575,1070
0500000US39057,39057,"Greene County, Ohio",108815,853,2486,815,5831,1432,30621,2976,21932,2074,8732,1464,21219,2151,17994,2073
0500000US39059,39059,"Guernsey County, Ohio",27506,5,627,274,3297,708,11895,1220,5519,1032,2306,541,2529,700,1333,539
0500000US39061,39061,"Hamilton County, Ohio",543425,260,12090,1894,33729,3213,148112,5460,106357,3984,44263,2920,124356,5007,74518,3345
0500000US39063,39063,"Hancock County, Ohio",51741,473,847,422,3910,1169,18983,1654,10127,1396,4082,1008,8260,1344,5532,1139
0500000US39065,39065,"Hardin County, Ohio",19200,399,858,587,1196,482,8922,1051,4103,867,1477,442,1566,628,1078,421
0500000US39069,39069,"Henry County, Ohio",19221,95,296,247,901,305,8931,967,3943,913,2053,554,2046,580,1051,377
0500000US39071,39071,"Highland County, Ohio",29513,231,1100,503,2463,796,13013,1419,6264,993,2836,861,2508,698,1329,643
0500000US39073,39073,"Hocking County, Ohio",19756,500,391,286,1610,509,9136,1011,3641,847,2051,497,2138,683,789,304
0500000US39075,39075,"Holmes County, Ohio",25359,203,9236,1308,1202,376,9572,1125,3072,722,649,373,1190,564,438,252
